timestamp,1ocoq.c.wam,1wyyg.wam,2tmay.wam,35kos.c.wam,3eer.wam,3xasq.wam,4nsqy.wam,5flre.wam,5j1xs.wam,5nwvc.wam,5smug.wam,5vzbc.wam,a54us.wam,acab.wam,acpru.wam,advobrovivek,afkow.c.wam,ai1wo.wam,amfr2.wam,anouckgabin1,bd2si.wam,bg5t.wam,bulwu.wam,byxxo.wam,chfaa.c.wam,cidba.wam,cnbws.wam,cryptokisiel,djmhc.wam,dkid2.wam,e3.f4.wam,enrb4.wam,f.kre.wam,f3ira.wam,fk5b2.wam,fxp2w.c.wam,goodjobomm12,goyrc.wam,h2rbi.wam,h4tb.wam,hcnxe.wam,hmiha.wam,hpy.y.c.wam,iapqw.wam,izngs.wam,jgyra.wam,juicymeloon3,jz12q.c.wam,k.pqy.wam,k1kaw.wam,kbcrc.wam,kijbk.wam,knifs.wam,krakenslappu,ldlr4.wam,m2txc.wam,mango1anchor,megrowax4212,merqy.wam,mfacc5432111,mijdw.wam,n5f4u.c.wam,neyau.wam,nrqk2.c.wam,o1lra.wam,o3rcy.wam,owfqy.wam,owlaq.wam,p34r.wam,pdzmitryblr1,pfbqw.wam,pgibw.wam,prvipisonja1,pyprg.wam,qhiay.wam,qm3r2.wam,rde12.c.wam,rhcqu.wam,rjvbg.wam,rlvfw.wam,rm2.k.wam,ss4uk.wam,sxyqy.wam,szkg2.wam,tevhtftdbnde,thefoxslayer,thimotheem23,tommyswallet,u1.xi.wam,vacationless,vbvb2.wam,vfvek.wam,vniis.wam,vr2ng.c.wam,waxpiratesgg,wdqbc.wam,wirawantegar,wvldu.wam,wzbvk.wam,xoehi.wam,xwfaw.wam,y2qbs.wam,yeqbo.wam,ysqhk.wam,yszbo.wam,zrpfc.wam,ztbba.wam,ztvtu.wam,zuqgg.wam,zwcgs.wam,isponline333,zzeba.wam,d4gyo.wam,sl3t4.wam,lair4.wam,4ytrs.wam,ssure.wam,q1w2e3r4t5y1,daemondusk12
2025-11-25 14:15:15,0.0054,1.0747,0.0054,1.8455,0.0163,1.4221,0.0163,0.0217,2.9365,0.0109,0.3962,0.2443,0.2225,0.0271,0.1086,0.152,3.9082,0.0217,0.0271,0.2497,1.357,1.2322,0.038,1.509,2.942,0.5374,0.1031,0.3257,0.2117,0.0163,0.0977,0.0163,0.0326,0.0868,0.038,0.0543,0.0326,1.3679,6.3616,4.109,0.0054,0.1411,0.0543,0.0163,1.243,0.1791,1.2919,1.2756,1.5633,1.1453,0.0217,0.0163,0.0217,1.395,0.2931,1.1345,2.1875,0.0054,1.6284,1.6718,0.0271,1.1453,7.1324,1.1507,0.0054,0.0489,1.2864,0.1194,0.0,3.2297,2.2146,0.0109,0.0163,0.1954,0.0651,1.2376,1.1996,0.0706,8.7119,0.0054,0.0597,0.1248,0.0054,1.2376,0.4939,1.6121,0.0163,0.0489,5.694,0.266,0.1248,0.0109,3.1482,2.7086,0.114,1.3679,0.0651,0.0109,2.0355,0.0326,0.0109,0.0109,3.2025,0.7274,0.0054,0.0054,0.0217,0.3691,0.0217,0.1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 14:30:14,0.0055,1.0741,0.0055,1.8469,0.0164,1.4194,0.0164,0.0219,2.9375,0.011,0.4001,0.2411,0.2247,0.0274,0.1096,0.1534,3.913,0.0219,0.0274,0.2521,1.3591,1.2331,0.0384,1.5126,2.9429,0.5371,0.1041,0.3233,0.2137,0.0164,0.0986,0.0164,0.0329,0.0877,0.0384,0.0493,0.0329,1.3701,6.3243,4.1103,0.0055,0.1425,0.0548,0.011,1.244,0.1754,1.2879,1.2769,1.5674,1.1509,0.0219,0.0164,0.0219,1.392,0.2959,1.1344,2.1867,0.0055,1.6277,1.6715,0.0274,1.1454,7.1354,1.1509,0.0055,0.0493,1.2879,0.1206,0.0,3.2279,2.2031,0.011,0.0164,0.1973,0.0658,1.2386,1.2002,0.0658,8.7192,0.0055,0.0603,0.126,0.0055,1.2386,0.4932,1.6167,0.0164,0.0438,5.6941,0.2631,0.1206,0.011,3.1512,2.7073,0.1151,1.3701,0.0658,0.011,2.0387,0.0329,0.011,0.011,3.2115,0.7289,0.0055,0.0055,0.0219,0.3672,0.0219,0.1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 14:45:17,0.0055,1.0769,0.0055,1.8477,0.0164,1.4213,0.0164,0.0219,2.941,0.0109,0.3991,0.2405,0.2241,0.0273,0.1093,0.1531,3.9086,0.0219,0.0273,0.2515,1.3612,1.2354,0.0383,1.5088,2.941,0.5357,0.1039,0.3225,0.2132,0.0164,0.0984,0.0164,0.0328,0.0875,0.0383,0.0492,0.0328,1.3721,6.3303,4.1109,0.0055,0.1421,0.0547,0.0109,1.2409,0.1804,1.2901,1.2737,1.5634,1.148,0.0219,0.0164,0.0219,1.394,0.2952,1.1316,2.1866,0.0055,1.629,1.6728,0.0273,1.148,7.1393,1.148,0.0055,0.0492,1.2901,0.1203,0.0,3.2307,2.203,0.0109,0.0164,0.1968,0.0656,1.2354,1.2026,0.0656,8.7192,0.0055,0.0601,0.1257,0.0055,1.2409,0.492,1.6126,0.0164,0.0437,5.6962,0.2624,0.1203,0.0109,3.1542,2.7114,0.1148,1.3666,0.0656,0.0109,2.039,0.0328,0.0109,0.0109,3.2089,0.7271,0.0055,0.0055,0.0219,0.3663,0.0219,0.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 15:00:20,0.0055,1.0766,0.0055,1.8455,0.0165,1.4226,0.0165,0.022,2.9386,0.011,0.3955,0.2417,0.2252,0.0275,0.1099,0.1538,3.9108,0.022,0.0275,0.2527,1.3567,1.2359,0.0384,1.5105,2.9386,0.5383,0.1044,0.3241,0.2142,0.0165,0.0989,0.0165,0.033,0.0824,0.0384,0.0494,0.033,1.3732,6.3276,4.1085,0.0055,0.1428,0.0549,0.011,1.2413,0.1758,1.2908,1.2743,1.5654,1.148,0.022,0.0165,0.022,1.3951,0.2966,1.1315,2.1861,0.0055,1.6258,1.6698,0.0275,1.148,7.1405,1.148,0.0055,0.0494,1.2908,0.1208,0.0,3.2297,2.2081,0.011,0.0165,0.1977,0.0659,1.2359,1.2029,0.0659,8.7169,0.0055,0.0604,0.1263,0.0055,1.2413,0.4943,1.6149,0.0165,0.0439,5.6959,0.2636,0.1208,0.011,3.1528,2.7079,0.1153,1.3677,0.0659,0.011,2.0378,0.033,0.011,0.011,3.2077,0.725,0.0055,0.0055,0.022,0.368,0.022,0.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 15:15:15,0.0055,1.0728,0.0055,1.8485,0.0165,1.4194,0.0165,0.022,2.9378,0.011,0.3961,0.2421,0.2256,0.0275,0.11,0.154,3.9115,0.022,0.0275,0.2531,1.3589,1.2323,0.0385,1.5129,2.9433,0.5391,0.1045,0.3246,0.2146,0.0165,0.099,0.0165,0.033,0.0825,0.0385,0.0495,0.033,1.3699,6.3267,4.1096,0.0055,0.143,0.055,0.011,1.2433,0.176,1.2928,1.2763,1.5624,1.1498,0.022,0.0165,0.022,1.3919,0.2916,1.1333,2.1896,0.0055,1.6284,1.6724,0.0275,1.1498,7.1354,1.1498,0.0055,0.0495,1.2873,0.121,0.0,3.2294,2.2061,0.011,0.0165,0.1981,0.066,1.2378,1.1993,0.066,8.7143,0.0055,0.0605,0.1265,0.0055,1.2433,0.4951,1.6119,0.0165,0.044,5.694,0.2641,0.121,0.011,3.1523,2.7067,0.1155,1.3699,0.066,0.011,2.0355,0.033,0.011,0.011,3.2073,0.7262,0.0055,0.0055,0.022,0.3686,0.022,0.1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 15:30:15,0.0055,1.0741,0.0055,1.8453,0.0165,1.4212,0.0165,0.022,2.9415,0.011,0.3966,0.2424,0.2258,0.0275,0.1102,0.1542,3.911,0.022,0.0275,0.2479,1.3606,1.2339,0.0386,1.5093,2.9415,0.5398,0.1047,0.325,0.2148,0.0165,0.0992,0.0165,0.0331,0.0826,0.0386,0.0496,0.0331,1.3716,6.3292,4.1093,0.0055,0.1432,0.0551,0.011,1.2449,0.1763,1.289,1.278,1.5644,1.1458,0.022,0.0165,0.022,1.3936,0.2919,1.1347,2.1868,0.0055,1.6305,1.6691,0.0275,1.1458,7.1334,1.1513,0.0055,0.0496,1.289,0.1212,0.0,3.2279,2.2034,0.011,0.0165,0.1983,0.0661,1.2394,1.2008,0.0661,8.7143,0.0055,0.0606,0.1267,0.0055,1.2394,0.4958,1.614,0.0165,0.0441,5.6957,0.2644,0.1212,0.011,3.1508,2.7101,0.1157,1.3661,0.0661,0.011,2.0381,0.0331,0.011,0.011,3.2059,0.7271,0.0055,0.0055,0.022,0.3691,0.022,0.1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 15:45:15,0.0055,1.0746,0.0055,1.8476,0.0164,1.42,0.0164,0.0219,2.9386,0.011,0.4002,0.2412,0.2248,0.0274,0.1096,0.1535,3.909,0.0219,0.0274,0.2522,1.3596,1.2336,0.0384,1.5132,2.9386,0.5373,0.1042,0.3235,0.2138,0.0164,0.0987,0.0164,0.0329,0.0877,0.0384,0.0493,0.0329,1.3706,6.3268,4.1118,0.0055,0.1425,0.0548,0.011,1.2445,0.1754,1.2884,1.2774,1.5625,1.1458,0.0219,0.0164,0.0219,1.3925,0.2961,1.1349,2.1875,0.0055,1.6283,1.6721,0.0274,1.1458,7.1382,1.1513,0.0055,0.0493,1.2884,0.1206,0.0,3.2292,2.2039,0.011,0.0164,0.1974,0.0658,1.239,1.2007,0.0658,8.7171,0.0055,0.0603,0.1261,0.0055,1.239,0.4934,1.6118,0.0164,0.0439,5.6963,0.2632,0.1206,0.011,3.1524,2.7083,0.1151,1.3706,0.0658,0.011,2.0395,0.0329,0.011,0.011,3.2072,0.7292,0.0055,0.0055,0.0219,0.3673,0.0219,0.1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 16:00:18,0.0055,1.0736,0.0055,1.846,0.0164,1.4187,0.0164,0.0219,2.9415,0.011,0.3999,0.241,0.2246,0.0274,0.1096,0.1534,3.911,0.0219,0.0274,0.252,1.3585,1.2325,0.0383,1.5118,2.9415,0.5368,0.1041,0.3232,0.2136,0.0164,0.0986,0.0164,0.0329,0.0876,0.0383,0.0493,0.0329,1.3694,6.3267,4.1082,0.0055,0.1424,0.0548,0.011,1.2434,0.1753,1.2927,1.2763,1.5666,1.1503,0.0219,0.0164,0.0219,1.3968,0.2958,1.1339,2.1856,0.0055,1.6269,1.6707,0.0274,1.1503,7.1374,1.1503,0.0055,0.0493,1.2872,0.1205,0.0,3.2263,2.2075,0.011,0.0164,0.1972,0.0657,1.2379,1.1996,0.0657,8.7149,0.0055,0.0603,0.126,0.0055,1.2379,0.493,1.6159,0.0164,0.0438,5.6968,0.2629,0.1205,0.011,3.1496,2.7114,0.115,1.3694,0.0657,0.011,2.0377,0.0329,0.011,0.011,3.2099,0.7285,0.0055,0.0055,0.0219,0.367,0.0219,0.1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 16:15:12,0.0055,1.076,0.0055,1.8445,0.0165,1.4218,0.0165,0.022,2.937,0.011,0.3953,0.2415,0.2251,0.0274,0.1098,0.1537,3.9087,0.022,0.0274,0.2525,1.3614,1.2352,0.0384,1.5097,2.9425,0.538,0.1043,0.3239,0.2141,0.0165,0.0988,0.0165,0.0329,0.0878,0.0384,0.0494,0.0329,1.3724,6.3296,4.1118,0.0055,0.1427,0.0549,0.011,1.2407,0.1757,1.2901,1.2736,1.5646,1.1473,0.022,0.0165,0.022,1.3944,0.2964,1.1309,2.1904,0.0055,1.6304,1.6689,0.0274,1.1473,7.1366,1.1473,0.0055,0.0494,1.2901,0.1208,0.0,3.2279,2.2069,0.011,0.0165,0.1976,0.0659,1.2352,1.2022,0.0659,8.7176,0.0055,0.0604,0.1263,0.0055,1.2407,0.4941,1.614,0.0165,0.0439,5.6983,0.2635,0.1208,0.011,3.1511,2.7119,0.1153,1.3669,0.0659,0.011,2.0367,0.0329,0.011,0.011,3.206,0.7246,0.0055,0.0055,0.022,0.3678,0.022,0.1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 16:30:21,0.0055,1.0736,0.0055,1.846,0.0164,1.4187,0.0164,0.0219,2.9415,0.011,0.3999,0.241,0.2246,0.0274,0.1096,0.1534,3.911,0.0219,0.0274,0.252,1.3585,1.2325,0.0383,1.5118,2.9415,0.5368,0.1041,0.3232,0.2136,0.0164,0.0986,0.0164,0.0329,0.0876,0.0383,0.0493,0.0329,1.3694,6.3267,4.1082,0.0055,0.1424,0.0548,0.011,1.2434,0.1753,1.2927,1.2763,1.5666,1.1503,0.0219,0.0164,0.0219,1.3968,0.2958,1.1339,2.1856,0.0055,1.6269,1.6707,0.0274,1.1503,7.1374,1.1503,0.0055,0.0493,1.2872,0.1205,0.0,3.2263,2.2075,0.011,0.0164,0.1972,0.0657,1.2379,1.1996,0.0657,8.7149,0.0055,0.0603,0.126,0.0055,1.2379,0.493,1.6159,0.0164,0.0438,5.6968,0.2629,0.1205,0.011,3.1496,2.7114,0.115,1.3694,0.0657,0.011,2.0377,0.0329,0.011,0.011,3.2099,0.7285,0.0055,0.0055,0.0219,0.367,0.0219,0.1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 16:45:11,0.0055,1.0751,0.0055,1.8446,0.0164,1.4189,0.0164,0.0218,2.9415,0.0109,0.3984,0.2401,0.2238,0.0273,0.1091,0.1528,3.9129,0.0218,0.0273,0.251,1.3589,1.2334,0.0382,1.5117,2.9415,0.5403,0.1037,0.3274,0.2128,0.0164,0.0982,0.0164,0.0327,0.0873,0.0382,0.0491,0.0327,1.3698,6.325,4.1094,0.0055,0.1419,0.0546,0.0109,1.2443,0.1801,1.2879,1.277,1.5663,1.146,0.0218,0.0164,0.0218,1.3971,0.2947,1.1351,2.1884,0.0055,1.6263,1.6699,0.0273,1.146,7.1382,1.1515,0.0055,0.0491,1.2879,0.1201,0.0,3.2307,2.2048,0.0109,0.0164,0.1965,0.0655,1.2388,1.2006,0.0655,8.7153,0.0055,0.06,0.1255,0.0055,1.2388,0.4912,1.6154,0.0164,0.0437,5.6974,0.2674,0.1201,0.0109,3.1543,2.7123,0.1146,1.3698,0.0655,0.0109,2.0356,0.0327,0.0109,0.0109,3.2089,0.7258,0.0055,0.0055,0.0218,0.3656,0.0218,0.1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 17:00:13,0.0055,1.0764,0.0055,1.8468,0.0164,1.4206,0.0164,0.0219,2.9396,0.0109,0.3989,0.2404,0.224,0.0273,0.1093,0.153,3.9121,0.0219,0.0273,0.2513,1.3605,1.2348,0.0382,1.5135,2.9396,0.5409,0.1038,0.3278,0.2131,0.0164,0.0983,0.0164,0.0328,0.0874,0.0382,0.0492,0.0328,1.3714,6.3272,4.1088,0.0055,0.1421,0.0546,0.0109,1.2458,0.1803,1.2895,1.2785,1.5627,1.1474,0.0219,0.0164,0.0219,1.3933,0.295,1.131,2.191,0.0055,1.6282,1.6719,0.0273,1.1474,7.1358,1.1474,0.0055,0.0492,1.2895,0.1202,0.0,3.2292,2.2074,0.0109,0.0164,0.1967,0.0656,1.2348,1.2021,0.0656,8.7149,0.0055,0.0601,0.1257,0.0055,1.2403,0.4917,1.6118,0.0164,0.0437,5.6988,0.2623,0.1202,0.0109,3.1527,2.7101,0.1147,1.366,0.0656,0.0109,2.038,0.0328,0.0109,0.0109,3.2073,0.7267,0.0055,0.0055,0.0219,0.3661,0.0219,0.1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 17:15:11,0.0055,1.0727,0.0055,1.8445,0.0164,1.423,0.0164,0.0219,2.9391,0.0109,0.3995,0.2408,0.2244,0.0274,0.1095,0.1532,3.9133,0.0219,0.0274,0.2518,1.3573,1.2369,0.0383,1.5106,2.9391,0.5364,0.104,0.3229,0.2135,0.0164,0.0985,0.0164,0.0328,0.0876,0.0383,0.0493,0.0328,1.3683,6.327,4.1103,0.0055,0.1423,0.0547,0.0109,1.2424,0.1751,1.2917,1.2752,1.5653,1.1494,0.0219,0.0164,0.0219,1.3957,0.2956,1.1329,2.1893,0.0055,1.631,1.6693,0.0274,1.1494,7.137,1.1494,0.0055,0.0493,1.2862,0.1204,0.0,3.2292,2.2057,0.0109,0.0164,0.197,0.0657,1.2369,1.2041,0.0657,8.7187,0.0055,0.0602,0.1259,0.0055,1.2424,0.4926,1.6146,0.0164,0.0438,5.6976,0.2627,0.1204,0.0109,3.1525,2.7092,0.1149,1.3683,0.0657,0.0109,2.036,0.0328,0.0109,0.0109,3.2073,0.7279,0.0055,0.0055,0.0219,0.3667,0.0219,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 17:30:14,0.0055,1.0746,0.0055,1.8492,0.0164,1.4183,0.0164,0.0218,2.9402,0.0109,0.3982,0.24,0.2237,0.0273,0.1091,0.1527,3.9112,0.0218,0.0273,0.2509,1.3583,1.2328,0.0382,1.511,2.9402,0.54,0.1036,0.3273,0.2127,0.0164,0.0982,0.0164,0.0327,0.0873,0.0382,0.0491,0.0327,1.3692,6.3277,4.1076,0.0055,0.1418,0.0545,0.0109,1.2437,0.18,1.2928,1.2765,1.5656,1.151,0.0218,0.0164,0.0218,1.3965,0.2946,1.1346,2.1874,0.0055,1.631,1.6692,0.0273,1.1455,7.1405,1.151,0.0055,0.0491,1.2874,0.12,0.0,3.2293,2.2038,0.0109,0.0164,0.1964,0.0655,1.2383,1.2001,0.0655,8.717,0.0055,0.06,0.1255,0.0055,1.2383,0.4909,1.6147,0.0164,0.0436,5.695,0.2673,0.12,0.0109,3.153,2.7111,0.1146,1.3692,0.0655,0.0109,2.0401,0.0327,0.0109,0.0109,3.2075,0.7255,0.0055,0.0055,0.0218,0.3655,0.0218,0.1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 17:45:10,0.0054,1.0723,0.0054,1.8453,0.0163,1.4207,0.0163,0.0218,2.9394,0.0109,0.3974,0.245,0.2232,0.0272,0.1089,0.1524,3.9083,0.0218,0.0272,0.2504,1.3608,1.2356,0.0381,1.5133,2.9394,0.5389,0.1034,0.3266,0.2123,0.0163,0.098,0.0163,0.0327,0.0871,0.0381,0.049,0.0327,1.3717,6.3252,4.1097,0.0054,0.1415,0.0544,0.0163,1.2411,0.1796,1.2901,1.2737,1.5622,1.1485,0.0218,0.0163,0.0218,1.3935,0.2939,1.1322,2.1882,0.0054,1.6276,1.6711,0.0272,1.1485,7.1362,1.1485,0.0054,0.049,1.2901,0.1198,0.0,3.2279,2.2046,0.0109,0.0163,0.196,0.0653,1.2356,1.203,0.0708,8.7148,0.0054,0.0599,0.1252,0.0054,1.2411,0.4953,1.6167,0.0163,0.049,5.6938,0.2667,0.1252,0.0109,3.1517,2.7108,0.1143,1.3663,0.0653,0.0109,2.0358,0.0327,0.0109,0.0109,3.2061,0.7294,0.0054,0.0054,0.0218,0.3701,0.0218,0.1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 18:00:10,0.0054,1.0765,0.0054,1.8485,0.0163,1.419,0.0163,0.0217,2.9413,0.0109,0.3969,0.2447,0.2229,0.0272,0.1087,0.1522,3.9091,0.0217,0.0272,0.2501,1.3592,1.2342,0.0381,1.5114,2.9413,0.5382,0.1033,0.3262,0.212,0.0163,0.0979,0.0163,0.0326,0.087,0.0381,0.0489,0.0326,1.3701,6.3285,4.1103,0.0054,0.1414,0.0544,0.0163,1.245,0.1794,1.2885,1.2777,1.5658,1.1472,0.0217,0.0163,0.0217,1.3918,0.2936,1.1309,2.1856,0.0054,1.6256,1.6691,0.0272,1.1472,7.1331,1.1472,0.0054,0.0489,1.2885,0.1196,0.0,3.2295,2.2074,0.0109,0.0163,0.1957,0.0652,1.2342,1.2015,0.0707,8.7153,0.0054,0.0598,0.125,0.0054,1.2396,0.4948,1.6147,0.0163,0.0489,5.6978,0.2664,0.125,0.0109,3.1534,2.7076,0.1142,1.3701,0.0652,0.0109,2.0388,0.0326,0.0109,0.0109,3.2077,0.7285,0.0054,0.0054,0.0217,0.3697,0.0217,0.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 18:15:12,0.0055,1.0756,0.0055,1.8455,0.0164,1.4196,0.0164,0.0218,2.9375,0.0109,0.3986,0.2402,0.2239,0.0273,0.1092,0.1529,3.9094,0.0218,0.0273,0.2512,1.3595,1.234,0.0382,1.5124,2.9429,0.5405,0.1037,0.3276,0.2129,0.0164,0.0983,0.0164,0.0328,0.0874,0.0382,0.0491,0.0328,1.3705,6.3172,4.1114,0.0055,0.142,0.0546,0.0109,1.2449,0.1802,1.2886,1.2776,1.567,1.1466,0.0218,0.0164,0.0218,1.3923,0.2948,1.1357,2.1895,0.0055,1.6271,1.6708,0.0273,1.1466,7.1362,1.1521,0.0055,0.0491,1.2886,0.1201,0.0,3.2323,2.2058,0.0109,0.0164,0.1966,0.0655,1.2394,1.2012,0.0655,8.7196,0.0055,0.0601,0.1256,0.0055,1.2394,0.4914,1.6162,0.0164,0.0437,5.6948,0.2675,0.1201,0.0109,3.1504,2.7082,0.1147,1.3705,0.0655,0.0109,2.0366,0.0328,0.0109,0.0109,3.2105,0.7262,0.0055,0.0055,0.0218,0.3658,0.0218,0.1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 18:30:10,0.0054,1.0723,0.0054,1.8453,0.0163,1.4207,0.0163,0.0218,2.9394,0.0109,0.3974,0.245,0.2232,0.0272,0.1089,0.1524,3.9083,0.0218,0.0272,0.2504,1.3608,1.2356,0.0381,1.5133,2.9394,0.5389,0.1034,0.3266,0.2123,0.0163,0.098,0.0163,0.0327,0.0871,0.0381,0.049,0.0327,1.3717,6.3197,4.1097,0.0054,0.1415,0.0544,0.0163,1.2411,0.1796,1.2901,1.2737,1.5622,1.1485,0.0218,0.0163,0.0218,1.3935,0.2939,1.1322,2.1882,0.0054,1.6276,1.6711,0.0272,1.1485,7.1362,1.1485,0.0054,0.049,1.2901,0.1198,0.0,3.2279,2.2046,0.0109,0.0163,0.196,0.0653,1.2356,1.203,0.0708,8.7148,0.0054,0.0599,0.1252,0.0054,1.2411,0.4953,1.6167,0.0163,0.049,5.6938,0.2667,0.1252,0.0109,3.1517,2.7108,0.1143,1.3663,0.0653,0.0109,2.0358,0.0327,0.0109,0.0109,3.2116,0.7294,0.0054,0.0054,0.0218,0.3701,0.0218,0.1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 18:45:13,0.0054,1.0735,0.0054,1.8434,0.0163,1.4205,0.0163,0.0217,2.9386,0.0108,0.3958,0.244,0.2223,0.0271,0.1084,0.1518,3.9091,0.0217,0.0271,0.2494,1.3609,1.2362,0.038,1.5127,2.9386,0.5368,0.103,0.3253,0.2115,0.0163,0.0976,0.0163,0.0325,0.0867,0.038,0.0542,0.0325,1.3717,6.3327,4.1097,0.0054,0.141,0.0542,0.0163,1.2416,0.1789,1.2904,1.2741,1.5669,1.1494,0.0217,0.0163,0.0217,1.3934,0.2928,1.1332,2.1904,0.0054,1.6265,1.6699,0.0271,1.1494,7.1351,1.1494,0.0054,0.0488,1.2904,0.1193,0.0,3.2314,2.2067,0.0108,0.0163,0.1952,0.0651,1.2362,1.2036,0.0705,8.7129,0.0054,0.0596,0.1247,0.0054,1.2416,0.4934,1.6157,0.0163,0.0488,5.6929,0.2657,0.1247,0.0108,3.1501,2.7109,0.1139,1.3663,0.0651,0.0108,2.0386,0.0325,0.0108,0.0108,3.2097,0.7265,0.0054,0.0054,0.0217,0.3687,0.0217,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 19:00:12,0.0054,1.075,0.0054,1.846,0.0163,1.4225,0.0163,0.0217,2.9373,0.0109,0.3964,0.2443,0.2226,0.0271,0.1086,0.152,3.9092,0.0217,0.0271,0.2498,1.3574,1.2325,0.038,1.5094,2.9428,0.5375,0.1032,0.3258,0.2117,0.0163,0.0977,0.0163,0.0326,0.0869,0.038,0.0543,0.0326,1.3682,6.3362,4.1101,0.0054,0.1412,0.0543,0.0163,1.2433,0.1792,1.2922,1.2759,1.5637,1.1456,0.0217,0.0163,0.0217,1.3954,0.2932,1.1348,2.1881,0.0054,1.6288,1.6723,0.0271,1.1456,7.1343,1.151,0.0054,0.0489,1.2868,0.1194,0.0,3.2305,2.2044,0.0109,0.0163,0.1955,0.0652,1.2379,1.1999,0.0706,8.7143,0.0054,0.0597,0.1249,0.0054,1.2379,0.4941,1.6126,0.0163,0.0489,5.6955,0.266,0.1249,0.0109,3.1545,2.7093,0.114,1.3682,0.0652,0.0109,2.0361,0.0326,0.0109,0.0109,3.2088,0.7275,0.0054,0.0054,0.0217,0.3692,0.0217,0.1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 19:15:13,0.0055,1.0748,0.0055,1.8441,0.0164,1.4185,0.0164,0.0218,2.9407,0.0109,0.3983,0.2401,0.2237,0.0273,0.1091,0.1528,3.9118,0.0218,0.0273,0.251,1.3585,1.233,0.0382,1.5113,2.9407,0.5401,0.1037,0.3274,0.2128,0.0164,0.0982,0.0164,0.0327,0.0873,0.0382,0.0491,0.0327,1.3694,6.3342,4.1082,0.0055,0.1419,0.0546,0.0109,1.2439,0.18,1.2876,1.2767,1.5658,1.1457,0.0218,0.0164,0.0218,1.3967,0.2946,1.1348,2.1878,0.0055,1.6258,1.6695,0.0273,1.1457,7.1362,1.1512,0.0055,0.0491,1.2876,0.12,0.0,3.2299,2.2096,0.0109,0.0164,0.1964,0.0655,1.2385,1.2003,0.0655,8.7184,0.0055,0.06,0.1255,0.0055,1.2385,0.491,1.6149,0.0164,0.0436,5.6959,0.2673,0.12,0.0109,3.1535,2.7116,0.1146,1.3694,0.0655,0.0109,2.0405,0.0327,0.0109,0.0109,3.208,0.7256,0.0055,0.0055,0.0218,0.3655,0.0218,0.1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25 19:30:11,0.0055,1.0747,0.0055,1.8478,0.0164,1.4201,0.0164,0.0219,2.9389,0.011,0.4003,0.2413,0.2248,0.0274,0.1097,0.1535,3.9094,0.0219,0.0274,0.2522,1.3598,1.2337,0.0384,1.5133,2.9389,0.5373,0.1042,0.3235,0.2138,0.0164,0.0987,0.0164,0.0329,0.0877,0.0384,0.0493,0.0329,1.3708,6.3329,4.1068,0.0055,0.1426,0.0548,0.011,1.2447,0.1755,1.2885,1.2776,1.5627,1.146,0.0219,0.0164,0.0219,1.3927,0.2961,1.135,2.1877,0.0055,1.6285,1.6723,0.0274,1.146,7.1335,1.1514,0.0055,0.0493,1.2885,0.1206,0.0,3.2295,2.2042,0.011,0.0164,0.1974,0.0658,1.2392,1.2008,0.0658,8.7126,0.0055,0.0603,0.1261,0.0055,1.2392,0.4935,1.612,0.0164,0.0439,5.6969,0.2632,0.1206,0.011,3.1528,2.7086,0.1151,1.3708,0.0658,0.011,2.0397,0.0329,0.011,0.011,3.2076,0.7292,0.0055,0.0055,0.0219,0.3674,0.0219,0.1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
